,date,USDSGD,USDCNY,USDEUR,USDGBP,USDCHF,USDJPY,USDGOLD,USDAUD,USDBRL,USDCAD,USDHKD,USDINR,USDNOK,USDTRY,USDNZD,USDMXN,USDRUB,USDSEK,USDKRW,USDPNL,USDZAR,USDARS
1320,26/07/2018 00:00,1.364,6.793,0.859,0.763,0.994,111.242,1225.3,1.356,3.746,1.308,7.848,68.78,8.191,4.871,1.475,18.65,62.955,8.814,1124.525,3.683,13.241,27.395
1321,27/07/2018 00:00,1.362,6.814,0.857,0.763,0.995,111.045,1222.3,1.352,3.712,1.308,7.849,68.615,8.19,4.853,1.474,18.628,62.737,8.839,1114.395,3.676,13.179,27.286
1322,30/07/2018 00:00,1.361,6.815,0.854,0.762,0.988,111.047,1221.7,1.35,3.728,1.303,7.849,68.67,8.135,4.883,1.465,18.534,62.241,8.754,1117.76,3.649,13.157,27.249
1323,31/07/2018 00:00,1.362,6.813,0.856,0.762,0.99,111.836,1223.6,1.347,3.755,1.301,7.849,68.506,8.158,4.923,1.467,18.638,62.469,8.794,1113.165,3.659,13.256,27.416
1324,01/08/2018 00:00,1.362,6.823,0.858,0.762,0.992,111.721,1217.8,1.35,3.752,1.301,7.848,68.325,8.178,5.004,1.472,18.59,62.911,8.807,1119.505,3.655,13.215,27.5
1325,02/08/2018 00:00,1.369,6.843,0.863,0.768,0.995,111.645,1211.0,1.358,3.751,1.302,7.85,68.79,8.24,5.067,1.483,18.642,63.337,8.891,1128.255,3.689,13.448,27.44
1326,03/08/2018 00:00,1.366,6.83,0.863,0.769,0.995,111.265,1214.2,1.351,3.707,1.301,7.849,68.525,8.256,5.081,1.483,18.56,63.342,8.914,1122.98,3.685,13.325,27.27
1327,06/08/2018 00:00,1.369,6.854,0.866,0.773,0.996,111.385,1208.6,1.354,3.737,1.301,7.849,68.945,8.25,5.361,1.486,18.526,63.673,8.939,1126.795,3.686,13.447,27.304
1328,07/08/2018 00:00,1.364,6.833,0.862,0.773,0.996,111.387,1209.6,1.348,3.752,1.307,7.85,68.84,8.204,5.226,1.485,18.463,63.519,8.917,1117.965,3.671,13.339,27.386
1329,08/08/2018 00:00,1.363,6.836,0.861,0.776,0.993,110.941,1212.6,1.345,3.772,1.302,7.849,68.466,8.218,5.305,1.491,18.474,65.624,8.953,1117.185,3.673,13.398,27.621
1330,09/08/2018 00:00,1.368,6.82,0.867,0.779,0.994,111.095,1211.9,1.356,3.801,1.304,7.85,68.89,8.317,5.55,1.511,18.697,66.541,9.008,1123.18,3.71,13.7,28.069
1331,10/08/2018 00:00,1.373,6.847,0.875,0.783,0.995,110.875,1211.5,1.369,3.862,1.316,7.85,69.095,8.363,6.427,1.52,18.911,67.73,9.123,1130.255,3.763,14.09,29.209
1332,13/08/2018 00:00,1.376,6.891,0.877,0.784,0.993,110.745,1191.6,1.375,3.882,1.313,7.85,69.97,8.37,6.876,1.52,19.125,67.575,9.121,1137.23,3.772,14.441,29.934
1333,14/08/2018 00:00,1.378,6.885,0.881,0.786,0.994,111.212,1193.0,1.381,3.867,1.306,7.85,70.12,8.414,6.36,1.521,18.877,67.154,9.144,1127.815,3.794,14.236,29.76
1334,15/08/2018 00:00,1.38,6.935,0.881,0.788,0.993,110.709,1177.5,1.381,3.904,1.314,7.85,70.28,8.452,5.956,1.523,19.176,67.329,9.205,1137.06,3.809,14.573,29.876
1335,16/08/2018 00:00,1.376,6.883,0.879,0.787,0.997,110.938,1176.2,1.377,3.904,1.316,7.85,69.975,8.478,5.83,1.518,18.985,66.857,9.197,1127.36,3.786,14.741,29.723
1336,17/08/2018 00:00,1.371,6.878,0.873,0.784,0.996,110.505,1176.5,1.366,3.911,1.308,7.852,69.78,8.449,6.027,1.507,18.893,67.035,9.154,1119.495,3.753,14.651,29.846
1337,20/08/2018 00:00,1.369,6.858,0.87,0.781,0.991,110.062,1186.8,1.362,3.968,1.304,7.85,69.76,8.438,6.078,1.505,18.998,66.986,9.151,1118.14,3.75,14.525,29.859
1338,21/08/2018 00:00,1.365,6.847,0.864,0.775,0.985,110.203,1192.6,1.358,4.05,1.304,7.85,69.865,8.401,6.061,1.494,18.936,67.256,9.093,1116.495,3.707,14.398,29.986
1339,22/08/2018 00:00,1.367,6.842,0.862,0.774,0.983,110.553,1196.3,1.361,4.042,1.3,7.849,69.805,8.341,6.04,1.494,18.727,68.082,9.059,1117.73,3.682,14.165,30.231
1340,23/08/2018 00:00,1.373,6.878,0.866,0.78,0.986,111.285,1187.0,1.379,4.115,1.308,7.85,70.285,8.386,6.081,1.506,18.999,68.297,9.139,1124.58,3.716,14.4,30.464
1341,24/08/2018 00:00,1.365,6.807,0.86,0.779,0.983,111.235,1206.8,1.365,4.105,1.304,7.85,69.75,8.33,6.013,1.497,18.915,67.085,9.127,1113.885,3.682,14.409,30.812
1342,27/08/2018 00:00,1.362,6.816,0.856,0.776,0.98,111.032,1206.8,1.361,4.079,1.296,7.85,69.955,8.324,6.133,1.493,18.771,67.541,9.093,1109.52,3.657,14.158,30.961
1343,28/08/2018 00:00,1.364,6.803,0.855,0.777,0.976,111.169,1207.4,1.363,4.136,1.293,7.85,70.265,8.347,6.276,1.491,19.081,67.816,9.137,1108.055,3.652,14.22,31.469
1344,29/08/2018 00:00,1.365,6.821,0.854,0.768,0.971,111.697,1204.5,1.368,4.107,1.291,7.849,70.605,8.33,6.446,1.489,18.951,68.077,9.137,1110.15,3.663,14.348,33.998
1345,30/08/2018 00:00,1.367,6.844,0.857,0.768,0.969,111.037,1197.7,1.376,4.151,1.298,7.849,71.07,8.343,6.678,1.501,19.103,67.947,9.121,1115.515,3.684,14.713,38.75
1346,31/08/2018 00:00,1.372,6.83,0.86,0.772,0.969,110.875,1200.3,1.39,4.055,1.304,7.849,70.82,8.387,6.547,1.511,19.084,67.426,9.148,1113.695,3.709,14.688,36.843
1347,03/09/2018 00:00,1.372,6.839,0.861,0.777,0.97,111.073,1200.5,1.386,4.157,1.31,7.85,71.161,8.355,6.632,1.516,19.196,67.926,9.097,1115.81,3.695,14.869,38.074
1348,04/09/2018 00:00,1.376,6.843,0.863,0.778,0.974,111.46,1192.7,1.393,4.158,1.318,7.849,71.405,8.396,6.669,1.526,19.424,68.139,9.091,1121.195,3.722,15.354,38.999
1349,05/09/2018 00:00,1.375,6.831,0.86,0.774,0.971,111.485,1194.9,1.39,4.145,1.318,7.849,71.505,8.4,6.586,1.518,19.333,68.246,9.054,1119.495,3.722,15.436,38.62
1350,06/09/2018 00:00,1.375,6.837,0.86,0.773,0.966,110.675,1197.9,1.389,4.06,1.314,7.849,71.93,8.421,6.582,1.517,19.186,69.203,9.109,1124.935,3.722,15.331,37.427
1351,07/09/2018 00:00,1.379,6.844,0.864,0.774,0.969,111.005,1193.6,1.407,4.06,1.317,7.85,72.085,8.451,6.408,1.53,19.322,69.909,9.058,1127.725,3.734,15.237,37.036
1352,10/09/2018 00:00,1.379,6.855,0.862,0.768,0.975,111.106,1194.6,1.406,4.088,1.316,7.849,72.59,8.389,6.457,1.532,19.286,70.634,9.061,1135.245,3.718,15.194,37.467
1353,11/09/2018 00:00,1.375,6.874,0.862,0.768,0.973,111.609,1196.3,1.405,4.154,1.306,7.85,72.81,8.324,6.433,1.533,19.18,69.376,9.043,1125.66,3.71,15.07,37.957
1354,12/09/2018 00:00,1.372,6.86,0.86,0.766,0.97,111.257,1205.6,1.395,4.162,1.3,7.849,71.955,8.257,6.344,1.524,19.03,68.795,8.981,1124.215,3.704,14.957,38.338
1355,13/09/2018 00:00,1.371,6.849,0.855,0.763,0.967,111.911,1201.5,1.391,4.208,1.3,7.848,71.595,8.217,6.087,1.522,18.827,68.3,8.952,1120.3,3.683,14.782,39.489
1356,14/09/2018 00:00,1.374,6.871,0.86,0.765,0.968,112.055,1194.6,1.398,4.174,1.304,7.848,72.135,8.258,6.17,1.527,18.891,68.077,9.051,1121.54,3.704,14.927,39.933
1357,17/09/2018 00:00,1.372,6.857,0.856,0.76,0.963,111.844,1199.8,1.393,4.134,1.304,7.845,72.543,8.172,6.314,1.519,18.817,68.124,8.913,1126.32,3.679,14.928,39.538
1358,18/09/2018 00:00,1.37,6.86,0.857,0.761,0.964,112.374,1197.6,1.385,4.16,1.298,7.844,73.13,8.157,6.395,1.518,18.807,67.375,8.907,1121.895,3.675,14.89,39.768
1359,19/09/2018 00:00,1.369,6.847,0.857,0.761,0.967,112.268,1202.8,1.378,4.127,1.293,7.845,71.985,8.153,6.26,1.513,18.774,66.74,8.87,1119.055,3.671,14.655,39.3
1360,20/09/2018 00:00,1.364,6.847,0.849,0.753,0.959,112.479,1206.1,1.372,4.077,1.291,7.844,71.725,8.146,6.203,1.496,18.83,66.301,8.774,1117.395,3.643,14.291,38.207
1361,21/09/2018 00:00,1.364,6.858,0.85,0.765,0.959,112.575,1196.3,1.37,4.051,1.293,7.809,72.225,8.154,6.294,1.496,18.829,66.45,8.791,1114.005,3.665,14.317,37.182
1362,24/09/2018 00:00,1.367,6.879,0.851,0.762,0.965,112.77,1200.0,1.379,4.093,1.295,7.812,73.31,8.139,6.143,1.506,18.971,65.924,8.797,1119.525,3.656,14.376,37.272
1363,25/09/2018 00:00,1.366,6.866,0.85,0.759,0.965,112.953,1200.0,1.38,4.075,1.295,7.81,72.685,8.129,6.163,1.505,18.995,65.821,8.816,1117.205,3.645,14.351,38.289
1364,26/09/2018 00:00,1.366,6.879,0.851,0.76,0.965,112.687,1192.4,1.378,4.032,1.304,7.814,72.405,8.109,6.107,1.501,18.847,65.869,8.816,1114.95,3.638,14.138,38.522
1365,27/09/2018 00:00,1.368,6.89,0.859,0.765,0.977,113.408,1182.2,1.388,4.013,1.304,7.815,72.83,8.155,6.008,1.513,18.795,65.588,8.853,1114.08,3.669,14.122,39.845
1366,28/09/2018 00:00,1.367,6.869,0.86,0.767,0.982,113.495,1191.5,1.384,4.05,1.292,7.828,72.52,8.147,6.057,1.511,18.718,65.575,8.89,1108.495,3.688,14.147,41.226
1367,01/10/2018 00:00,1.372,6.869,0.864,0.767,0.984,113.997,1187.1,1.385,4.018,1.282,7.828,73.77,8.153,5.939,1.515,18.727,64.999,8.946,1113.395,3.702,14.218,39.474
1368,02/10/2018 00:00,1.373,6.869,0.866,0.771,0.984,113.633,1202.4,1.391,3.941,1.282,7.834,73.32,8.173,5.985,1.517,18.797,65.427,9.006,1118.59,3.721,14.368,38.075
1369,03/10/2018 00:00,1.38,6.869,0.871,0.772,0.991,114.485,1198.3,1.407,3.902,1.287,7.838,73.86,8.229,6.055,1.536,19.047,65.921,9.059,1125.395,3.744,14.654,37.752
1370,04/10/2018 00:00,1.381,6.869,0.869,0.768,0.992,113.913,1197.2,1.413,3.875,1.292,7.836,73.785,8.25,6.169,1.543,19.108,66.872,9.062,1134.0,3.742,14.85,38.603
1371,05/10/2018 00:00,1.383,6.869,0.867,0.762,0.992,113.725,1201.2,1.417,3.837,1.295,7.835,74.08,8.26,6.133,1.552,18.824,66.609,9.066,1132.13,3.736,14.786,37.809
1372,08/10/2018 00:00,1.384,6.931,0.87,0.764,0.992,113.175,1184.4,1.413,3.779,1.296,7.83,73.882,8.275,6.12,1.55,18.948,66.65,9.088,1134.57,3.754,14.854,37.501
1373,09/10/2018 00:00,1.383,6.923,0.87,0.761,0.992,112.981,1187.2,1.408,3.716,1.295,7.834,74.105,8.266,6.103,1.544,19.03,66.227,9.105,1134.035,3.743,14.577,37.355
1374,10/10/2018 00:00,1.384,6.924,0.867,0.758,0.989,112.233,1189.3,1.418,3.757,1.305,7.838,74.735,8.227,6.077,1.548,19.162,66.827,9.134,1143.35,3.75,14.755,37.179
1375,11/10/2018 00:00,1.376,6.89,0.863,0.756,0.99,112.109,1222.0,1.404,3.783,1.303,7.835,73.855,8.22,5.94,1.532,18.972,66.21,8.975,1135.115,3.72,14.591,36.6
1376,12/10/2018 00:00,1.378,6.922,0.864,0.76,0.992,112.225,1218.1,1.405,3.783,1.304,7.835,73.685,8.175,5.872,1.537,18.858,66.065,8.962,1131.275,3.717,14.517,36.644
1377,15/10/2018 00:00,1.376,6.917,0.863,0.76,0.987,111.779,1226.4,1.401,3.736,1.299,7.835,74.09,8.151,5.784,1.519,18.843,65.584,8.951,1135.61,3.706,14.363,36.69
1378,16/10/2018 00:00,1.374,6.912,0.864,0.758,0.991,112.306,1227.3,1.401,3.723,1.293,7.836,73.305,8.148,5.68,1.518,18.752,65.329,8.912,1123.25,3.703,14.161,35.902
1379,17/10/2018 00:00,1.378,6.928,0.869,0.763,0.995,112.671,1223.7,1.406,3.687,1.302,7.839,73.805,8.214,5.585,1.527,18.871,65.529,8.964,1128.055,3.731,14.253,36.199
1380,18/10/2018 00:00,1.381,6.938,0.873,0.768,0.995,112.203,1225.8,1.408,3.721,1.308,7.839,73.795,8.276,5.642,1.529,19.146,65.824,9.04,1138.375,3.758,14.445,36.73
1381,19/10/2018 00:00,1.377,6.93,0.867,0.765,0.996,112.545,1225.2,1.404,3.712,1.311,7.842,73.47,8.222,5.644,1.517,19.274,65.463,8.989,1131.915,3.731,14.402,36.491
1382,22/10/2018 00:00,1.38,6.947,0.872,0.771,0.996,112.815,1221.2,1.412,3.686,1.31,7.839,73.665,8.253,5.667,1.526,19.403,65.214,9.001,1132.195,3.744,14.326,36.453
1383,23/10/2018 00:00,1.378,6.938,0.872,0.77,0.995,112.413,1233.4,1.411,3.696,1.308,7.839,73.233,8.295,5.741,1.526,19.289,65.584,9.026,1137.495,3.745,14.248,36.582
1384,24/10/2018 00:00,1.381,6.944,0.877,0.776,0.997,112.165,1227.8,1.416,3.732,1.304,7.84,73.715,8.347,5.702,1.533,19.606,65.457,9.12,1139.195,3.784,14.562,37.027
1385,25/10/2018 00:00,1.381,6.949,0.879,0.78,0.999,112.371,1229.1,1.413,3.706,1.307,7.841,73.23,8.344,5.636,1.533,19.491,65.505,9.109,1136.595,3.79,14.61,36.783
1386,26/10/2018 00:00,1.38,6.944,0.875,0.779,0.997,111.885,1232.5,1.41,3.643,1.314,7.844,73.145,8.356,5.593,1.536,19.361,65.665,9.133,1140.175,3.782,14.602,36.772
1387,29/10/2018 00:00,1.384,6.962,0.879,0.781,1.002,112.35,1204.8,1.417,3.717,1.313,7.844,73.611,8.393,5.557,1.533,20.038,65.886,9.153,1142.95,3.806,14.689,36.879
1388,30/10/2018 00:00,1.385,6.967,0.882,0.787,1.005,113.098,1222.7,1.408,3.696,1.312,7.844,73.665,8.411,5.478,1.525,20.059,65.56,9.176,1139.65,3.818,14.604,36.723
1389,31/10/2018 00:00,1.386,6.976,0.884,0.783,1.008,112.932,1212.1,1.413,3.722,1.316,7.842,74.085,8.43,5.586,1.533,20.331,65.703,9.16,1141.895,3.835,14.778,35.906
1390,01/11/2018 00:00,1.377,6.924,0.877,0.772,1.002,112.752,1236.0,1.39,3.697,1.31,7.837,73.2,8.355,5.521,1.505,20.135,65.693,9.056,1127.04,3.796,14.497,35.684
1391,02/11/2018 00:00,1.375,6.891,0.878,0.77,1.003,113.206,1230.9,1.384,3.695,1.311,7.818,73.02,8.367,5.431,1.502,20.014,66.175,9.061,1118.095,3.784,14.305,35.482
1392,05/11/2018 00:00,1.375,6.926,0.876,0.765,1.004,113.212,1229.8,1.387,3.727,1.311,7.833,73.125,8.358,5.317,1.5,19.883,66.061,9.056,1122.82,3.774,14.154,35.626
1393,06/11/2018 00:00,1.373,6.92,0.876,0.764,1.003,113.429,1223.8,1.382,3.761,1.313,7.831,72.955,8.367,5.373,1.484,19.722,66.09,9.047,1121.13,3.769,14.112,35.609
1394,07/11/2018 00:00,1.372,6.92,0.875,0.762,1.002,113.515,1226.2,1.375,3.732,1.311,7.829,72.45,8.347,5.368,1.473,19.869,66.204,9.023,1116.4,3.752,13.909,35.652
1395,08/11/2018 00:00,1.376,6.934,0.88,0.765,1.006,114.045,1223.1,1.377,3.76,1.315,7.827,72.38,8.377,5.459,1.479,20.168,66.899,9.02,1121.035,3.768,14.133,35.473
1396,09/11/2018 00:00,1.379,6.957,0.882,0.771,1.006,113.82,1206.4,1.384,3.734,1.321,7.832,72.675,8.434,5.461,1.487,20.14,67.955,9.08,1130.69,3.781,14.399,35.375
1397,12/11/2018 00:00,1.385,6.964,0.891,0.778,1.011,113.798,1201.3,1.394,3.767,1.325,7.834,72.86,8.518,5.47,1.49,20.367,67.855,9.144,1138.875,3.835,14.479,35.549
1398,13/11/2018 00:00,1.379,6.956,0.885,0.768,1.007,113.819,1199.2,1.385,3.804,1.324,7.831,72.615,8.495,5.479,1.478,20.498,67.996,9.053,1131.815,3.802,14.458,36.02
1399,14/11/2018 00:00,1.379,6.95,0.884,0.77,1.007,113.594,1207.7,1.383,3.784,1.324,7.831,72.31,8.509,5.46,1.472,20.405,67.195,9.083,1132.44,3.797,14.38,35.891
1400,15/11/2018 00:00,1.375,6.939,0.883,0.783,1.007,113.55,1212.8,1.374,3.784,1.318,7.832,71.885,8.483,5.364,1.464,20.248,65.909,9.064,1128.05,3.785,14.183,36.04
1401,16/11/2018 00:00,1.373,6.938,0.876,0.779,1.0,112.82,1220.8,1.364,3.743,1.315,7.831,71.81,8.44,5.334,1.454,20.161,65.955,9.005,1121.525,3.779,13.99,35.923
1402,19/11/2018 00:00,1.372,6.942,0.873,0.777,0.993,112.504,1224.0,1.371,3.756,1.317,7.832,71.605,8.478,5.316,1.463,20.368,65.605,9.002,1127.395,3.781,14.019,35.912
1403,20/11/2018 00:00,1.375,6.946,0.88,0.782,0.995,112.718,1219.0,1.388,3.757,1.331,7.83,71.425,8.585,5.382,1.474,20.363,66.067,9.092,1130.395,3.791,14.11,36.178
1404,21/11/2018 00:00,1.373,6.927,0.878,0.783,0.994,113.068,1226.5,1.378,3.798,1.324,7.833,71.105,8.527,5.31,1.465,20.254,65.627,9.042,1133.74,3.776,13.93,36.255
1405,22/11/2018 00:00,1.373,6.932,0.877,0.777,0.994,112.945,1224.8,1.378,3.804,1.319,7.83,70.845,8.53,5.292,1.467,20.311,65.605,9.038,1135.85,3.764,13.771,36.429
1406,23/11/2018 00:00,1.375,6.949,0.882,0.782,0.997,112.96,1221.0,1.383,3.829,1.324,7.826,70.555,8.597,5.281,1.475,20.412,66.217,9.093,1133.895,3.785,13.863,37.564
1407,26/11/2018 00:00,1.375,6.941,0.883,0.781,0.998,113.58,1221.6,1.386,3.941,1.325,7.823,70.82,8.585,5.255,1.477,20.622,67.16,9.092,1129.895,3.793,13.91,39.079
1408,27/11/2018 00:00,1.378,6.952,0.885,0.785,0.999,113.759,1211.2,1.384,3.875,1.33,7.828,70.895,8.598,5.259,1.473,20.482,67.077,9.103,1130.595,3.801,13.925,38.541
1409,28/11/2018 00:00,1.373,6.954,0.879,0.78,0.994,113.624,1221.4,1.369,3.851,1.327,7.824,70.5,8.556,5.22,1.455,20.27,66.916,9.036,1123.195,3.769,13.779,38.451
1410,29/11/2018 00:00,1.37,6.943,0.878,0.782,0.996,113.428,1224.0,1.367,3.853,1.328,7.822,69.715,8.539,5.168,1.458,20.244,66.175,9.073,1118.285,3.765,13.669,37.738
1411,30/11/2018 00:00,1.373,6.959,0.883,0.784,0.998,113.55,1220.1,1.368,3.867,1.329,7.824,69.82,8.62,5.216,1.454,20.399,67.088,9.105,1120.485,3.791,13.868,37.727
1412,03/12/2018 00:00,1.367,6.883,0.881,0.786,0.998,113.629,1233.9,1.359,3.842,1.32,7.815,70.485,8.532,5.247,1.444,20.36,66.507,9.013,1108.905,3.768,13.684,36.535
1413,04/12/2018 00:00,1.365,6.837,0.882,0.786,0.998,112.772,1241.1,1.363,3.852,1.326,7.804,70.645,8.51,5.387,1.443,20.518,66.899,9.021,1111.59,3.775,13.848,37.38
1414,05/12/2018 00:00,1.367,6.857,0.881,0.785,0.997,113.141,1237.1,1.376,3.869,1.336,7.813,70.88,8.501,5.323,1.45,20.503,66.834,8.977,1113.305,3.774,13.842,37.499
1415,06/12/2018 00:00,1.369,6.883,0.879,0.782,0.993,112.7,1238.1,1.383,3.88,1.339,7.811,70.71,8.519,5.342,1.454,20.343,66.894,8.986,1120.095,3.763,14.054,37.701
1416,07/12/2018 00:00,1.369,6.874,0.878,0.785,0.99,112.745,1246.8,1.389,3.907,1.332,7.816,71.38,8.518,5.304,1.458,20.274,66.407,9.04,1125.695,3.769,14.163,37.408
1417,10/12/2018 00:00,1.374,6.913,0.881,0.796,0.99,113.259,1243.7,1.39,3.92,1.339,7.815,72.64,8.566,5.326,1.456,20.306,66.673,9.095,1131.475,3.782,14.384,37.666
1418,11/12/2018 00:00,1.374,6.9,0.883,0.801,0.993,113.38,1241.9,1.388,3.904,1.34,7.816,72.34,8.578,5.363,1.455,20.194,66.44,9.088,1128.73,3.8,14.337,37.795
1419,12/12/2018 00:00,1.372,6.88,0.879,0.791,0.993,113.274,1244.4,1.386,3.856,1.335,7.815,72.053,8.571,5.35,1.459,20.073,66.434,9.086,1124.795,3.773,14.124,37.567
1420,13/12/2018 00:00,1.371,6.882,0.88,0.791,0.994,113.606,1243.0,1.384,3.892,1.335,7.813,71.83,8.559,5.345,1.46,20.305,66.349,9.061,1127.755,3.783,14.184,37.806
1421,14/12/2018 00:00,1.377,6.908,0.884,0.795,0.998,113.355,1237.0,1.394,3.917,1.339,7.812,71.935,8.616,5.363,1.471,20.239,66.777,9.061,1132.485,3.794,14.402,38.141
1422,17/12/2018 00:00,1.373,6.897,0.881,0.793,0.993,112.824,1247.4,1.393,3.899,1.341,7.813,71.603,8.644,5.373,1.47,20.075,66.707,9.058,1129.28,3.774,14.397,38.26
1423,18/12/2018 00:00,1.371,6.895,0.88,0.791,0.992,112.473,1249.2,1.392,3.913,1.346,7.819,70.4,8.73,5.34,1.46,20.077,67.504,9.062,1126.795,3.769,14.347,38.257
1424,19/12/2018 00:00,1.372,6.891,0.879,0.793,0.994,112.433,1255.8,1.405,3.898,1.348,7.827,70.83,8.719,5.299,1.476,20.113,67.406,9.094,1129.185,3.767,14.375,38.356
1425,20/12/2018 00:00,1.37,6.885,0.873,0.79,0.987,111.29,1263.6,1.406,3.842,1.35,7.83,70.33,8.678,5.265,1.477,19.89,68.328,8.975,1122.595,3.743,14.401,38.031
1426,21/12/2018 00:00,1.374,6.906,0.88,0.792,0.99,110.965,1253.8,1.42,3.904,1.36,7.833,70.34,8.764,5.318,1.492,19.953,68.801,9.044,1128.595,3.773,14.638,37.968
1427,24/12/2018 00:00,1.374,6.899,0.877,0.787,0.987,110.447,1267.5,1.418,3.904,1.361,7.832,70.17,8.752,5.288,1.484,19.874,68.632,9.057,1124.895,3.754,14.688,37.971
1428,27/12/2018 00:00,1.371,6.866,0.875,0.791,0.988,110.912,1277.3,1.422,3.874,1.362,7.83,70.0,8.772,5.291,1.492,19.689,69.573,9.009,1120.58,3.757,14.488,38.311
1429,28/12/2018 00:00,1.367,6.878,0.874,0.787,0.984,110.5,1279.9,1.42,3.882,1.364,7.83,69.755,8.712,5.273,1.491,19.659,69.614,8.974,1116.745,3.759,14.43,37.684
1430,31/12/2018 00:00,1.363,6.879,0.873,0.784,0.983,109.59,1278.3,1.419,3.881,1.364,7.831,69.66,8.645,5.293,1.489,19.635,69.51,8.861,1113.625,3.742,14.388,37.652
1431,02/01/2019 00:00,1.367,6.862,0.882,0.801,0.989,106.63,1281.0,1.458,3.792,1.363,7.833,70.005,8.725,5.622,1.513,19.633,69.046,9.024,1122.395,3.791,14.618,37.797
1432,04/01/2019 00:00,1.359,6.869,0.877,0.786,0.987,108.52,1282.6,1.405,3.715,1.337,7.835,69.52,8.613,5.331,1.485,19.421,67.643,8.966,1116.85,3.766,13.964,37.354
1433,07/01/2019 00:00,1.356,6.851,0.871,0.782,0.98,108.664,1286.8,1.4,3.735,1.329,7.834,69.824,8.534,5.385,1.481,19.351,66.7,8.896,1117.595,3.744,13.873,37.3
1434,08/01/2019 00:00,1.358,6.853,0.874,0.787,0.982,108.78,1283.2,1.401,3.714,1.328,7.839,70.35,8.551,5.479,1.487,19.348,66.879,8.926,1121.92,3.756,13.965,37.545
1435,09/01/2019 00:00,1.354,6.818,0.866,0.782,0.974,108.156,1289.3,1.395,3.682,1.321,7.837,70.71,8.467,5.482,1.473,19.222,66.715,8.863,1119.795,3.724,13.863,37.357
1436,10/01/2019 00:00,1.352,6.789,0.87,0.784,0.984,108.398,1284.8,1.392,3.71,1.324,7.839,70.73,8.477,5.424,1.474,19.131,66.94,8.905,1117.595,3.737,13.861,37.347
1437,11/01/2019 00:00,1.353,6.763,0.872,0.779,0.984,108.53,1287.1,1.386,3.711,1.327,7.839,70.335,8.535,5.46,1.463,19.134,66.903,8.933,1118.295,3.743,13.837,36.906
1438,14/01/2019 00:00,1.354,6.768,0.872,0.777,0.981,108.161,1289.1,1.389,3.701,1.328,7.843,70.93,8.549,5.45,1.466,18.986,67.002,8.949,1123.595,3.742,13.772,36.991
1439,15/01/2019 00:00,1.356,6.761,0.877,0.777,0.988,108.673,1286.2,1.389,3.717,1.327,7.843,71.104,8.546,5.447,1.468,19.012,67.129,8.973,1123.03,3.765,13.738,37.115
1440,16/01/2019 00:00,1.355,6.758,0.878,0.776,0.99,109.033,1291.2,1.394,3.737,1.326,7.843,71.07,8.538,5.335,1.474,18.899,66.338,8.998,1120.48,3.757,13.687,37.491
1441,17/01/2019 00:00,1.355,6.776,0.878,0.77,0.994,109.197,1291.0,1.39,3.754,1.328,7.844,71.04,8.55,5.341,1.478,19.009,66.298,9.02,1122.13,3.761,13.719,37.692
1442,18/01/2019 00:00,1.359,6.779,0.88,0.777,0.996,109.785,1281.3,1.396,3.753,1.326,7.843,71.245,8.56,5.329,1.484,19.083,66.307,9.028,1126.095,3.774,13.845,37.588
1443,21/01/2019 00:00,1.359,6.798,0.88,0.776,0.997,109.605,1278.4,1.397,3.756,1.33,7.845,71.19,8.561,5.322,1.486,19.164,66.4,9.014,1134.01,3.77,13.823,37.809
1444,22/01/2019 00:00,1.36,6.808,0.88,0.772,0.997,109.35,1282.1,1.404,3.817,1.335,7.846,71.3,8.601,5.341,1.48,19.168,66.519,9.024,1131.965,3.772,13.971,37.51
1445,23/01/2019 00:00,1.359,6.792,0.879,0.765,0.995,109.56,1283.1,1.4,3.767,1.334,7.846,71.168,8.567,5.282,1.474,19.035,66.096,9.015,1126.595,3.767,13.82,37.536
1446,24/01/2019 00:00,1.361,6.789,0.885,0.765,0.996,109.565,1279.2,1.41,3.774,1.336,7.846,71.149,8.587,5.275,1.478,19.015,65.706,9.084,1128.435,3.794,13.725,37.382
1447,25/01/2019 00:00,1.354,6.749,0.876,0.758,0.992,109.6,1296.6,1.393,3.772,1.322,7.845,70.995,8.512,5.268,1.462,18.989,66.099,9.048,1118.855,3.758,13.617,37.046
1448,28/01/2019 00:00,1.353,6.745,0.875,0.761,0.992,109.304,1302.4,1.396,3.763,1.326,7.846,71.21,8.511,5.327,1.465,19.032,66.24,9.054,1122.5,3.756,13.661,37.132
1449,29/01/2019 00:00,1.352,6.733,0.874,0.765,0.995,109.349,1308.3,1.398,3.72,1.328,7.846,71.524,8.496,5.315,1.463,18.992,66.057,9.065,1118.05,3.756,13.613,37.63
1450,30/01/2019 00:00,1.347,6.717,0.871,0.762,0.994,109.048,1312.6,1.38,3.685,1.315,7.843,71.077,8.423,5.239,1.451,19.123,65.415,9.04,1111.095,3.732,13.346,37.5
1451,31/01/2019 00:00,1.346,6.701,0.874,0.763,0.994,108.825,1321.2,1.375,3.644,1.313,7.847,71.09,8.434,5.173,1.447,19.12,65.446,9.047,1112.49,3.724,13.263,37.3
1452,01/02/2019 00:00,1.35,6.745,0.873,0.764,0.995,109.53,1319.1,1.379,3.659,1.31,7.847,71.455,8.438,5.209,1.451,19.102,65.568,9.054,1119.095,3.742,13.325,37.152
